window,TW,hamming_mean_bias,hann_mean_bias,multitaper_mean_bias
0.05,1.0,0.11913883748390912,0.11401431939868475,0.14752146863455892
0.05,1.0,0.09184204704929425,0.08861314130669302,0.10444484084045494
0.05,1.0,0.07902454157503003,0.0823776364650849,0.06564456069124862
0.05,1.0,0.02094059593551546,0.02201314797538061,0.017355489486486627
0.05,1.0,0.026435454761724913,0.022613611739180247,0.046226151846675514
0.05,1.0,0.00698619650495961,0.006765766283806021,0.006982865130708635
0.05,1.0,0.015154708644438703,0.014719364788353874,0.018026551692417334
0.05,1.0,0.038916192510347634,0.037726576328462505,0.046392184165412534
0.05,1.0,0.06181596638311162,0.061838017717479744,0.06199787052532808
0.05,1.0,0.09947274850002569,0.10435236047901636,0.07680420498301058
0.05,1.0,0.05358371010590823,0.0540303787765681,0.054021029626475814
0.05,1.0,0.021589456970999805,0.021513951938887044,0.021977251778929067
0.05,1.0,0.014322950807937895,0.014680785378132935,0.014537468333524439
0.05,1.0,0.01897071653608519,0.01682404334422494,0.027797636287823956
0.05,1.0,0.013118140435054495,0.014254985390472213,0.012630492419239112
0.05,1.0,0.22479985395804003,0.22690746705020046,0.22060617411596753
0.05,1.0,0.07547796013644924,0.07775898169676035,0.06380548124356002
0.05,1.0,0.039065552773700406,0.0382371781353402,0.04204779782922846
0.05,1.0,0.05580462653686905,0.05721847278805302,0.05084432643115552
0.05,1.0,0.04726903767512348,0.04403739395303989,0.0601321350231422
0.05,1.0,0.01938155708351194,0.017158620136193327,0.023759196658686945
0.05,1.0,0.16477193227893622,0.16906037895033832,0.14262349611181724
0.05,1.0,0.03715588591468959,0.036631649067340774,0.039798998894539396
0.05,1.0,0.008621492067745581,0.009597685575484,0.005814969384748177
0.05,1.0,0.031412559601929894,0.025858371156617172,0.05001855916177902
0.05,1.0,0.021653836669979637,0.021143989069076826,0.02198518594409161
0.05,1.0,0.024947496800538843,0.025461311990018887,0.03131498425384688
0.05,1.0,0.029996243858899176,0.030401721076035365,0.027849036146197364
0.05,1.0,0.038535485976876276,0.038195162061045784,0.03847943045447029
0.05,1.0,0.029067299608081566,0.026017496520709064,0.03748616661721648
0.05,1.0,0.051482531727805106,0.04396284045646934,0.08149704556031312
0.05,1.0,0.14591082766423394,0.1456704834412833,0.13925606354839476
0.05,1.0,0.0860673116536185,0.08905656847391627,0.07214430021276398
0.05,1.0,0.025380588152066837,0.02568610636419342,0.028737956380126932
0.05,1.0,0.021141503970054685,0.020224267488616516,0.025068891987151374
0.05,1.0,0.069477680773879,0.0677064455890023,0.07928430119004162
0.05,1.0,0.023252926310993436,0.022564602728294716,0.02554581249760438
0.05,1.0,0.020881672702522766,0.02208386424910893,0.016434056110684703
0.05,1.0,0.023864017836369114,0.02239949216217307,0.033146446713701545
0.05,1.0,0.16625197859484447,0.16160476202808421,0.17238839870517958
0.05,1.0,0.015923288836340276,0.01602009092798209,0.01526876621595971
0.05,1.0,0.035575755378209256,0.03579958827406953,0.03426659127567648
0.05,1.0,0.03790932966276769,0.03504027620624451,0.05622964829287949
0.05,1.0,0.19916258489599822,0.20157127019711044,0.19097163131636605
0.05,1.0,0.248560632919051,0.2573703106141438,0.207480960916159
0.05,1.0,0.05120485106958876,0.0478779969392559,0.06688662292818941
0.05,1.0,0.05096026493511237,0.04906847123455698,0.05997746855815434
0.05,1.0,0.14018249745900302,0.14250265913242016,0.12464750034844048
0.05,1.0,0.02043608689761497,0.020528747244157174,0.019108401755395348
0.05,1.0,0.03357452198658602,0.03343084094876881,0.032796302574221656
0.05,1.0,0.035698603119690815,0.036495695607811476,0.031764603175279606
0.05,1.0,0.07630969040725061,0.07776756249561992,0.0644101511560701
0.05,1.0,0.1158911463153062,0.12066201883889409,0.09633907066021984
0.05,1.0,0.27586950764349016,0.28561321235831927,0.22644058695242042
0.05,1.0,0.012415145615607184,0.011750930525339286,0.01491502185305935
0.05,1.0,0.02665898770482993,0.02700918195172189,0.029663707427014754
0.05,1.0,0.06476491134463941,0.06304514195627929,0.07019982325228721
0.05,1.0,0.1288862912528812,0.13233151614310384,0.11188944061527657
0.05,1.0,0.08357884119165576,0.08484290078849809,0.07577163807908632
0.05,1.0,0.016449909843524665,0.014230451682135667,0.023390811976001142
0.05,1.0,0.01304359213690652,0.013298255095797797,0.013555161236728046
0.05,1.0,0.04172517464413205,0.04290964726731349,0.03589760616988203
0.05,1.0,0.1061049434771243,0.10149078193281266,0.1300585125809833
0.05,1.0,0.004563574242547914,0.004850765657515694,0.006603241430038313
0.05,1.0,0.03695738437842664,0.0369212077476103,0.03616531101851068
0.05,1.0,0.09222637778173233,0.09678035335846236,0.07180170799010623
0.05,1.0,0.14222375483067665,0.1460038491582492,0.12641398385359054
0.05,1.0,0.012543443795537589,0.012968100615124047,0.010879330223455125
0.05,1.0,0.010699140487077187,0.010948585831849014,0.011439153763602302
0.05,1.0,0.11457087065225723,0.11600862444869504,0.100401347414902
0.05,1.0,0.019257806543336402,0.02004444558152395,0.015669835182466847
0.05,1.0,0.04037568182942788,0.038302446552718424,0.05506821379847811
0.05,1.0,0.024601721082483933,0.02232749329705405,0.035014961334602426
0.05,1.0,0.015726286833681855,0.014109265024705575,0.023656269092947473
0.05,1.0,0.04867298031146256,0.045211679328935245,0.07534105449261815
0.05,1.0,0.218689227673064,0.2281401097432495,0.17264429240493978
0.05,1.0,0.17873419521629863,0.18327363329086688,0.16008038199969016
0.05,1.0,0.17882480183921623,0.18276559679271923,0.15402982605189705
0.05,1.0,0.01619245432002094,0.01670865450039532,0.01998685359929948
0.05,1.0,0.04550447343269306,0.04332365010377828,0.07131436235069696
0.05,1.0,0.016570610909759736,0.01624249573968108,0.019360655703535627
0.05,1.0,0.034905144328951934,0.03595362913619891,0.031448856422840225
0.05,1.0,0.051026886707385394,0.05144395296912596,0.04992314282030053
0.05,1.0,0.013681290125999663,0.012574475378143147,0.020203981022585603
0.05,1.0,0.017287629969232002,0.01732884360251548,0.023476955439796044
0.05,1.0,0.011859239850822276,0.012511481837351563,0.010413286343826251
0.05,1.0,0.03219645378133804,0.02834061263989954,0.043927071631794545
0.05,1.0,0.008170526546140821,0.008461115530621944,0.007252946648619338
0.05,1.0,0.05080234209869381,0.05213475372786708,0.04310890462096943
0.05,1.0,0.04970818730407957,0.04481441862903015,0.06318697999030216
0.05,1.0,0.026266953837518453,0.024560878001080755,0.03547112751208299
0.05,1.0,0.07826966342509462,0.0782962418394861,0.07740238731673439
0.05,1.0,0.013742250706368224,0.012754656753638455,0.01677805110602863
0.05,1.0,0.016932510045417314,0.016219024596446936,0.02268195024523017
0.05,1.0,0.21279345464605537,0.21636600801346859,0.1929202269672264
0.05,1.0,0.021527019498722634,0.0211107791804756,0.02334236379405643
0.05,1.0,0.22943990725990154,0.2366343549256021,0.19356766010098553
0.05,1.0,0.017642081692725256,0.018694769506521703,0.01375476401273102
0.05,1.0,0.10887625332559471,0.10908803938762172,0.10694705276173361
0.05,1.0,0.04580713206763301,0.0434830772177948,0.0575161105908644
0.05,1.0,0.04125688772235767,0.043380700693527646,0.03103981960192721
0.05,1.0,0.005635126691092833,0.006134866426536956,0.011159947117783594
0.05,1.0,0.04015012421379912,0.03909041515945579,0.04151224707243165
0.05,1.0,0.026627958699125633,0.026294244924593372,0.028798020035178406
0.05,1.0,0.003330472051985326,0.005947595727718148,0.01520379935837741
0.05,1.0,0.037126907875438854,0.0357949905203544,0.04293733298141125
0.05,1.0,0.03204460743211687,0.030271693031817606,0.04683397734273105
0.05,1.0,0.07592448729333923,0.07323840339110084,0.088676677723838
0.05,1.0,0.05286627605010079,0.049684006790752376,0.07031337740801327
0.05,1.0,0.04758784936314273,0.04648510595942207,0.052410099176517934
0.05,1.0,0.031733455007029295,0.02836528094322384,0.04937650948393038
0.05,1.0,0.025852235131394456,0.02534138279536843,0.0273111231472034
0.05,1.0,0.1586457797663801,0.1648836869648543,0.1286276454959346
0.05,1.0,0.010860784002086206,0.010375313815148765,0.012587084958299116
0.05,1.0,0.017406681251354986,0.016975118862525052,0.018190195731897233
0.05,1.0,0.031678251941981456,0.03256827193698213,0.027596000454526984
0.05,1.0,0.008920337791842326,0.009310478942112349,0.010852325991252146
0.05,1.0,0.010721044336947889,0.010139072311534634,0.01514024338510155
0.05,1.0,0.01190871001620849,0.011759698224105844,0.011883861464177858
0.05,1.0,0.05025679092549619,0.046523312751420576,0.056254009775836424
0.05,1.0,0.0937051920800077,0.09409897751561049,0.09121592945713036
0.05,1.0,0.01608126587505788,0.013109597787211597,0.023535440249990502
0.05,1.0,0.037004432766478856,0.03311863364562485,0.057854739027251245
0.05,1.0,0.013492087183084431,0.01233233484153432,0.016852466805994337
0.05,1.0,0.11442299329567104,0.11600658268697313,0.10481044836842562
0.05,1.0,0.01108719063869485,0.01117195453842301,0.01062955243171745
0.05,1.0,0.017172592441293058,0.01697197249020802,0.018378355025338754
0.05,1.0,0.012232681860377768,0.011356258019887426,0.016168412271707802
0.05,1.0,0.08580972324792854,0.08701391728137166,0.07822733901859089
0.05,1.0,0.02392991508111221,0.021821664953930234,0.03481156260872497
0.05,1.0,0.03740170743564753,0.03798978803528551,0.035666587248198926
0.05,1.0,0.010331859198532434,0.009713612076442052,0.012528448624996137
0.05,1.0,0.05614730313403453,0.05562844191953581,0.056954355925330734
0.05,1.0,0.009110045391865019,0.00933371578412886,0.007314799754367582
0.05,1.0,0.058902066366332245,0.056258563526262045,0.06507571316457257
0.05,1.0,0.014615251361704424,0.014254477663988227,0.015504880487788879
0.05,1.0,0.028461433130960657,0.024802994374991467,0.04198829316839489
0.05,1.0,0.03317597349304765,0.032182432728202544,0.03617127494553698
0.05,1.0,0.011215252021867603,0.010494007102913865,0.012367615941905219
0.05,1.0,0.05151885954109749,0.05197135237957919,0.047589675954641635
0.05,1.0,0.12182704260988526,0.12187886939459051,0.11892358065032818
0.05,1.0,0.019070437322723365,0.019022910461174564,0.01989153771388282
0.05,1.0,0.0542664268773052,0.0518649905507835,0.061616698820731626
0.05,1.0,0.03740813285336756,0.03795744904688706,0.03255034950236227
0.05,1.0,0.02027650752807971,0.02151365407155752,0.014289074932990557
0.05,1.0,0.012138805035549052,0.011115020303921393,0.01386884401471631
0.05,1.0,0.1728320948699529,0.17753699677091775,0.15067227529006202
0.05,1.0,0.12987868464921296,0.12654826239508374,0.13730175693128038
0.05,1.0,0.06700134977951422,0.06745231547137713,0.06800485044693448
0.05,1.0,0.010870203478060635,0.00862929607194851,0.014893750788136317
0.05,1.0,0.09431858151054326,0.09714535472282174,0.08126533697246292
0.05,1.0,0.04642509396881375,0.045241159166714555,0.0525899247416529
0.05,1.0,0.03410991543422725,0.033116757691678704,0.03928989712567276
0.05,1.0,0.05619745666080992,0.056601320498470456,0.05301357305361642
0.05,1.0,0.04762194601495384,0.0420878843039117,0.06618735415084262
0.05,1.0,0.024223889968747584,0.022869174189826483,0.031941413049756416
0.05,1.0,0.014721961918592827,0.01365419371916203,0.018061850469615785
0.05,1.0,0.008210664288527353,0.008834827016221725,0.007891091772974736
0.05,1.0,0.00831713185130743,0.010192280779834403,0.010580997354324016
0.05,1.0,0.041880990164520925,0.038698691621394776,0.05319020270323631
0.05,1.0,0.10887770278168656,0.10764078506294843,0.11003963978014518
0.05,1.0,0.09670775134423625,0.10090894012585241,0.07651349306312386
0.05,1.0,0.01175307249921304,0.010765949384393427,0.013516316376344761
0.05,1.0,0.005822594924390614,0.0038569335502329216,0.011762457334734825
0.05,1.0,0.013199497186652335,0.012352532958655033,0.014086062705272972
0.05,1.0,0.023954653484372482,0.0239956638725968,0.022664765896966914
0.05,1.0,0.032763214728616014,0.034569117571295875,0.024706134712188035
0.05,1.0,0.011407831154701257,0.010889800526140567,0.013176047901592578
0.05,1.0,0.0221765544254882,0.02248019627472461,0.020821813266047425
0.05,1.0,0.01064067738309964,0.010926598562348297,0.00999304428444164
0.05,1.0,0.024954887644165754,0.02522238108617303,0.024001321800998184
0.05,1.0,0.038510563875462,0.03688838043040188,0.044814064060555076
0.05,1.0,0.015236414736372354,0.015783432089662878,0.012563840469303266
0.05,1.0,0.026740110983690214,0.027821775994855975,0.024150035410982026
0.05,1.0,0.16158616643108167,0.16505550838873495,0.1440331967272625
0.05,1.0,0.12352647124527366,0.1169949796373578,0.15382902464052517
0.05,1.0,0.14049177308753252,0.1420417135368077,0.13563646466638354
0.05,1.0,0.031677709649388375,0.03203524848112296,0.02990101570977143
0.05,1.0,0.26335467227147835,0.26973420407970755,0.23077639991330634
0.05,1.0,0.03854999625211705,0.03752642979265722,0.047120611309638176
0.05,1.0,0.08363579230706134,0.08508930906459584,0.077655966057056
0.05,1.0,0.03155375287741035,0.02776312487765902,0.03842538997194686
0.05,1.0,0.11020451223267898,0.10905148795932157,0.11995863355710837
0.05,1.0,0.06421527948585994,0.0652614561316768,0.05758236935878126
0.05,1.0,0.05508224561365964,0.056648354256793036,0.04720068790415782
